newsgroup,id,text
comp.sys.ibm.pc.hardware,61176,"1) I always run my PC without the cover, and "
comp.sys.ibm.pc.hardware,61176,2) I'd be willing to attach a CPU cooler if that would make a difference.
comp.sys.ibm.pc.hardware,61176,
comp.sys.ibm.pc.hardware,61176,Should I try to run my PC without a fan? I know it sounds like utter folly so 
comp.sys.ibm.pc.hardware,61176,I'm asking - has anyone done this succesfully? Or tragically? You're answer 
comp.sys.ibm.pc.hardware,61176,may save my PC... Thanks.
comp.sys.ibm.pc.hardware,61176,-- 
comp.sys.ibm.pc.hardware,61176,Alexander Lerman
comp.sys.ibm.pc.hardware,61176,<alerman@netcom.com>
comp.sys.ibm.pc.hardware,61176,(510) 848-4888 (voice)
comp.sys.ibm.pc.hardware,61177,From: nbb1424@dsacng1.dsac.dla.mil (Steve Hamilton)
comp.sys.ibm.pc.hardware,61177,Subject: STRANGE DISK BEHAVIOUR
comp.sys.ibm.pc.hardware,61177,Keywords: disk
comp.sys.ibm.pc.hardware,61177,"Organization: Defense Logistics Service Center, Battle Creek, MI"
comp.sys.ibm.pc.hardware,61177,Lines: 21
comp.sys.ibm.pc.hardware,61177,
comp.sys.ibm.pc.hardware,61177,I have a 286 with a Western Digital WD-93044A hard drive. This drive is 
comp.sys.ibm.pc.hardware,61177,"782 cylinders with 4 read write heads PHYSICALLY, but LOGICALLY it is"
comp.sys.ibm.pc.hardware,61177,977 cylinders with 5 read write heads (??!!).  In the CMOS setting
comp.sys.ibm.pc.hardware,61177,"I am instructed to set it to type 17 (IBM 977 cyl. 5 read/write heads),"
comp.sys.ibm.pc.hardware,61177,
comp.sys.ibm.pc.hardware,61177,THE PROBLEM:  I was sent Western Digitals ISPFMT low level program from
comp.sys.ibm.pc.hardware,61177,"the manufacturer, and was instructed to run it on the hard drive with"
comp.sys.ibm.pc.hardware,61177,"the CMOS setting set to type 17.  This worked ""o.k."" and I verified the"
comp.sys.ibm.pc.hardware,61177,disk using the same program.  I then reloaded DOS which did a high
comp.sys.ibm.pc.hardware,61177,"level format, again no errors, no bad sectors, etc."
comp.sys.ibm.pc.hardware,61177,
comp.sys.ibm.pc.hardware,61177,BUT.... when I run Norton Speedisk 6.01 (or any other disk optimizer)
comp.sys.ibm.pc.hardware,61177,"with the verify option set ON, I get ERROR verifying sector NNNN,"
comp.sys.ibm.pc.hardware,61177,where NNNN can be any number (not the same all the time).
comp.sys.ibm.pc.hardware,61177,
comp.sys.ibm.pc.hardware,61177,ANY IDEAS AS TO WHAT IS GOING ON HERE WOULD BE APPRECIATED!
comp.sys.ibm.pc.hardware,61177,
comp.sys.ibm.pc.hardware,61177,Thank you!
comp.sys.ibm.pc.hardware,61177,
comp.sys.ibm.pc.hardware,61177,Steve Hamilton
comp.sys.ibm.pc.hardware,61177,nbb1424@dsacng1.dla.mil
comp.sys.ibm.pc.hardware,61178,From: mike@defiance.vut.edu.au (Michael Paull)
comp.sys.ibm.pc.hardware,61178,Subject: DX Chips
comp.sys.ibm.pc.hardware,61178,Organization: Victoria University of Technology
comp.sys.ibm.pc.hardware,61178,Lines: 10
comp.sys.ibm.pc.hardware,61178,X-Newsreader: Tin 1.1 PL5
comp.sys.ibm.pc.hardware,61178,
comp.sys.ibm.pc.hardware,61178,I have a 486 DX 33 motherboard in my pc that i'd like to speed up. 
comp.sys.ibm.pc.hardware,61178,"I'd rather not replace the whole motherboard, instead i'd like to know"
comp.sys.ibm.pc.hardware,61178,"if i can use a DX/2 66Mhz cpu. The BIOS is late model AMI, circa 1991,"
comp.sys.ibm.pc.hardware,61178,and the system crystal is approx 66.3Mhz. 
comp.sys.ibm.pc.hardware,61178,
comp.sys.ibm.pc.hardware,61178,"My question is, can i just replace the original 33MHz cpu with the new"
comp.sys.ibm.pc.hardware,61178,"DX/2 cpu? If its possible, will there be a need for extra cooling"
comp.sys.ibm.pc.hardware,61178,devices such as heatsinks and / or muffin fans??
comp.sys.ibm.pc.hardware,61178,
comp.sys.ibm.pc.hardware,61178,Mike
comp.sys.mac.hardware,52437,From: sluh@beach.csulb.edu (Jeff Masud)
comp.sys.mac.hardware,52437,Subject: Formatting more than 1440K - Possible???
comp.sys.mac.hardware,52437,Organization: Cal State Long Beach
comp.sys.mac.hardware,52437,Lines: 18
comp.sys.mac.hardware,52437,
comp.sys.mac.hardware,52437,A friend of mine who owns a pc said that he recently got a program that can
comp.sys.mac.hardware,52437,format a disk that can exceed the normal capacity of a HD disk. Apparently it
comp.sys.mac.hardware,52437,rewrites the driver or takes or the driver or _something_ that allows it get
comp.sys.mac.hardware,52437,more space out of a normal HD floppy disk.  It supposedly gets upto 1.6 Megs
comp.sys.mac.hardware,52437,(so something like 1640K?). I don't have the program - since I can't use it
comp.sys.mac.hardware,52437,"and its supposed to be called something like ""FORM16"" or something like that."
comp.sys.mac.hardware,52437,
comp.sys.mac.hardware,52437,My question is whether its possible to do this on the Mac and if its not
comp.sys.mac.hardware,52437,possible is it due to hardware limitations. A developer friend of mine said
comp.sys.mac.hardware,52437,that it might be possible but he doesn't deal with this aspect of the field
comp.sys.mac.hardware,52437,much.
comp.sys.mac.hardware,52437,
comp.sys.mac.hardware,52437,Thanks for any information contributed.
comp.sys.mac.hardware,52437,
comp.sys.mac.hardware,52437,
comp.sys.mac.hardware,52437,Steve
comp.sys.mac.hardware,52437,
comp.sys.mac.hardware,52437,
comp.sys.mac.hardware,52438,From: elbourne@undergrad.math.uwaterloo.ca (ed bourne)
comp.sys.mac.hardware,52438,Subject: Sad Mac (SCSI?) question
comp.sys.mac.hardware,52438,Organization: University of Waterloo
comp.sys.mac.hardware,52438,Lines: 20
comp.sys.mac.hardware,52438,
comp.sys.mac.hardware,52438,I hooked up an old 40meg external mac hardrive to a Powerbook 230.  I 
comp.sys.mac.hardware,52438,"reformatted the drive, copied all the files from the powerbook except the"
comp.sys.mac.hardware,52438,"systemfolder, deleted the files from the powerbook (my biggest error, sigh)"
comp.sys.mac.hardware,52438,and then rebooted the whole set up and... chimes of death.
comp.sys.mac.hardware,52438,"I get the following sad mac error, "
comp.sys.mac.hardware,52438,00000F
comp.sys.mac.hardware,52438,000003
comp.sys.mac.hardware,52438,I ran Norton and it claims its a bad SCSI driver and suggests replaceing it.
comp.sys.mac.hardware,52438,I used Apples Disk Tools but I couldn't update the hardrives SCSI driver
comp.sys.mac.hardware,52438,"as it claimed it was in use, but I couldn't even mount the thing (though"
comp.sys.mac.hardware,52438,"I could see it when checking the SCSI bus, after turning it on after booting"
comp.sys.mac.hardware,52438,my machine first).
comp.sys.mac.hardware,52438,
comp.sys.mac.hardware,52438,What does that error above refer to?  Am I on the right track?  Is there
comp.sys.mac.hardware,52438,"anything I can do short of intialising the drive, since I need the data"
comp.sys.mac.hardware,52438,on there!
comp.sys.mac.hardware,52438,
comp.sys.mac.hardware,52438,thanks
comp.sys.mac.hardware,52438,ed bourne
comp.sys.mac.hardware,52438,
comp.sys.mac.hardware,52439,From: drlovemd@jhunix.hcf.jhu.edu (Steve Liu)
comp.sys.mac.hardware,52439,Subject: Re: Formatting more than 1440K - Possible???
comp.sys.mac.hardware,52439,"Organization: Homewood Academic Computing, Johns Hopkins University, Baltimore, Md, USA"
comp.sys.mac.hardware,52439,Lines: 78
comp.sys.mac.hardware,52439,NNTP-Posting-Host: jhunix.hcf.jhu.edu
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52439,"Applied Engineering used to sell a 3.5"" disk drive for the Apple IIgs that"
comp.sys.mac.hardware,52439,read and wrote 1.6 meg on a HD disk.  I wonder if the drive would work on a
comp.sys.mac.hardware,52439,"mac, since I'm using my old 3.5"" drive from my IIgs on my IIsi now.  Just a"
comp.sys.mac.hardware,52439,thought.
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52439,+--------------------------------------------------------------------------+
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52439, /~~~~~~~\
comp.sys.mac.hardware,52439,|         |
comp.sys.mac.hardware,52439,|   _____/
comp.sys.mac.hardware,52439,|   |
comp.sys.mac.hardware,52439,|   |
comp.sys.mac.hardware,52439,|   +----\
comp.sys.mac.hardware,52439,|         |
comp.sys.mac.hardware,52439,\_____    |
comp.sys.mac.hardware,52439,      |   | TTTTTT EEEEE VV     VV EEEEE     |
comp.sys.mac.hardware,52439,      |   |   TT   EE     VV   VV  EE        |
comp.sys.mac.hardware,52439, /---/    |   TT   EEEE    VV VV   EEEE      | Steve Liu                    |
comp.sys.mac.hardware,52439,|         |   TT   EE       VVV    EE    ..  | drlovemd@jhunix.hcf.jhu.edu  |
comp.sys.mac.hardware,52439,|_________/   TT   EEEEE     V     EEEEE ..  | drlovemd@jhuvms.hcf.jhu.edu  |
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52439,+---------------------------------------------------------------------------+   
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52439,"Newsgroups: comp.sys.mac.hardware,comp.sys.mac.software"
comp.sys.mac.hardware,52439,Subject: Re: Formatting more than 1440K - Possible???
comp.sys.mac.hardware,52439,Summary: 
comp.sys.mac.hardware,52439,Expires: 
comp.sys.mac.hardware,52439,References: <C64J1n.Hpq@csulb.edu>
comp.sys.mac.hardware,52439,Distribution: 
comp.sys.mac.hardware,52439,"Organization: Homewood Academic Computing, Johns Hopkins University, Baltimore, Md, USA"
comp.sys.mac.hardware,52439,Keywords: 
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52439,In article <C64J1n.Hpq@csulb.edu> sluh@beach.csulb.edu (Jeff Masud) writes:
comp.sys.mac.hardware,52439,>A friend of mine who owns a pc said that he recently got a program that can
comp.sys.mac.hardware,52439,>format a disk that can exceed the normal capacity of a HD disk. Apparently it
comp.sys.mac.hardware,52439,>rewrites the driver or takes or the driver or _something_ that allows it get
comp.sys.mac.hardware,52439,>more space out of a normal HD floppy disk.  It supposedly gets upto 1.6 Megs
comp.sys.mac.hardware,52439,>(so something like 1640K?). I don't have the program - since I can't use it
comp.sys.mac.hardware,52439,">and its supposed to be called something like ""FORM16"" or something like that."
comp.sys.mac.hardware,52439,>
comp.sys.mac.hardware,52439,>My question is whether its possible to do this on the Mac and if its not
comp.sys.mac.hardware,52439,>possible is it due to hardware limitations. A developer friend of mine said
comp.sys.mac.hardware,52439,>that it might be possible but he doesn't deal with this aspect of the field
comp.sys.mac.hardware,52439,>much.
comp.sys.mac.hardware,52439,>
comp.sys.mac.hardware,52439,>Thanks for any information contributed.
comp.sys.mac.hardware,52439,>
comp.sys.mac.hardware,52439,>
comp.sys.mac.hardware,52439,>Steve
comp.sys.mac.hardware,52439,>
comp.sys.mac.hardware,52439,>
comp.sys.mac.hardware,52439,"Applied Engineering used to sell a 3.5"" disk drive for the Apple IIgs that"
comp.sys.mac.hardware,52439,read and wrote 1.6 meg on a HD disk.  I wonder if the drive would work on a
comp.sys.mac.hardware,52439,"mac, since I'm using my old 3.5"" drive from my IIgs on my IIsi now.  Just a"
comp.sys.mac.hardware,52439,thought.
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52439,+--------------------------------------------------------------------------+
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52439, /~~~~~~~\
comp.sys.mac.hardware,52439,|         |
comp.sys.mac.hardware,52439,|   _____/
comp.sys.mac.hardware,52439,|   |
comp.sys.mac.hardware,52439,|   |
comp.sys.mac.hardware,52439,|   +----\
comp.sys.mac.hardware,52439,|         |
comp.sys.mac.hardware,52439,\_____    |
comp.sys.mac.hardware,52439,      |   | TTTTTT EEEEE VV     VV EEEEE     |
comp.sys.mac.hardware,52439,      |   |   TT   EE     VV   VV  EE        |
comp.sys.mac.hardware,52439, /---/    |   TT   EEEE    VV VV   EEEE      | Steve Liu                    |
comp.sys.mac.hardware,52439,|         |   TT   EE       VVV    EE    ..  | drlovemd@jhunix.hcf.jhu.edu  |
comp.sys.mac.hardware,52439,|_________/   TT   EEEEE     V     EEEEE ..  | drlovemd@jhuvms.hcf.jhu.edu  |
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52439,+---------------------------------------------------------------------------+   
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52439,
comp.sys.mac.hardware,52440,From: goyal@utdallas.edu (MOHIT K GOYAL)
comp.sys.mac.hardware,52440,Subject: Data-transfer-rate of the new 2100 series FS-2 Micropolis hd's
comp.sys.mac.hardware,52440,Nntp-Posting-Host: apache.utdallas.edu
comp.sys.mac.hardware,52440,Organization: Univ. of Texas at Dallas
comp.sys.mac.hardware,52440,Lines: 19
comp.sys.mac.hardware,52440,
comp.sys.mac.hardware,52440,I have a question for y'all:
comp.sys.mac.hardware,52440,
comp.sys.mac.hardware,52440,"I'm looking at an ad for the new 3.5"" FAST SCSI-2 drives from Micropolis"
comp.sys.mac.hardware,52440,"in the June, 1993, MacWorld. (I have seen similar ads for the IDE versions"
comp.sys.mac.hardware,52440,in IBM PC magazines)
comp.sys.mac.hardware,52440,
comp.sys.mac.hardware,52440,"Well, the ad says that all three drives have a FAST SCSI-2 interface,"
comp.sys.mac.hardware,52440,"but then it says that the DTR rate for each drive is 5 megabytes/second,"
comp.sys.mac.hardware,52440,*max*.
comp.sys.mac.hardware,52440,
comp.sys.mac.hardware,52440,How can this be?  I thought that if a drive was to be FAST SCSI-2 it
comp.sys.mac.hardware,52440,had to have a DTR of 10megs a second?
comp.sys.mac.hardware,52440,
comp.sys.mac.hardware,52440,(I am assuming the 5megs/sec claim by Micropolis is from the 512k cache.
comp.sys.mac.hardware,52440,I admit that I would be very impressed if the drive can *read/write* data
comp.sys.mac.hardware,52440,at 5megs a second!)
comp.sys.mac.hardware,52440,
comp.sys.mac.hardware,52440,Thank you.
comp.sys.mac.hardware,52440,
comp.sys.mac.hardware,52441,From: jacobs@cerritos.edu
comp.sys.mac.hardware,52441,Subject: Problem printing Quark on a SWII
comp.sys.mac.hardware,52441,"Organization: Cerritos College, Norwalk CA"
comp.sys.mac.hardware,52441,Lines: 15
comp.sys.mac.hardware,52441,
comp.sys.mac.hardware,52441,Iv'e got a problem printing with a StyleWriterII. I am printing from a IIvx
comp.sys.mac.hardware,52441,with 20 megs ram. I am trying to print a Quark file that has 2 fonts a couple
comp.sys.mac.hardware,52441,of boxes and 3 gradient fills. 
comp.sys.mac.hardware,52441,
comp.sys.mac.hardware,52441,"Two things happen: I get a "" Disk is full"" error, that I can't find documented,"
comp.sys.mac.hardware,52441,I also have parts of letters that are over one of the gradient fills get cut
comp.sys.mac.hardware,52441,off. This only happens to the text over the fill. Text adjecent in a different
comp.sys.mac.hardware,52441,box is uneffected.
comp.sys.mac.hardware,52441,
comp.sys.mac.hardware,52441,Any ideas?
comp.sys.mac.hardware,52441,
comp.sys.mac.hardware,52441,Thanks for the help...-- 
comp.sys.mac.hardware,52441,_______________________________________________________________________________
comp.sys.mac.hardware,52441,Karl Jacobs / jacobs@cerritos.edu ---------------------------------------------
comp.sys.mac.hardware,52441,^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
comp.sys.mac.hardware,52442,From: m16547@mwunix.mitre.org (Arthur Gorski)
comp.sys.mac.hardware,52442,Subject: Quadra PDS Video Cards
comp.sys.mac.hardware,52442,Summary: How to speed up Quadra video on a heavily loaded system?
comp.sys.mac.hardware,52442,"Keywords: Quadra, video, performance"
comp.sys.mac.hardware,52442,Nntp-Posting-Host: mwunix.mitre.org
comp.sys.mac.hardware,52442,Organization: The MITRE Corporation
comp.sys.mac.hardware,52442,Distribution: us
comp.sys.mac.hardware,52442,Lines: 15
comp.sys.mac.hardware,52442,
comp.sys.mac.hardware,52442, 
comp.sys.mac.hardware,52442,A friend is heavily into MIDI and is using a Quadra 900 (maybe 950) with 
comp.sys.mac.hardware,52442,all but one NuBus slot populated with arcane music hardware and a video
comp.sys.mac.hardware,52442,card.  He reports 8 bit video is too slow for good real-time display of
comp.sys.mac.hardware,52442,what he needs to see.  He also reports that the built-in video is even
comp.sys.mac.hardware,52442,"worse.  He's not a Mac guru, and I haven't seen the system, so this is"
comp.sys.mac.hardware,52442,about all I know.
comp.sys.mac.hardware,52442,
comp.sys.mac.hardware,52442,"I suspect that his NuBus is heavily loaded, and think improvements might"
comp.sys.mac.hardware,52442,come from a switch to an accelerated PDS slot video card.  Does this
comp.sys.mac.hardware,52442,sound right?  Who makes a PDS accelerated video card for the Quadra thats
comp.sys.mac.hardware,52442,worth looking at?  Any other suggestions?  Thanks in advance!
comp.sys.mac.hardware,52442,--
comp.sys.mac.hardware,52442,email:  agorski@mitre.org        Arthur M. Gorski        (713) 333-0980
comp.sys.mac.hardware,52442,"snail:  The MITRE Corporation, 1120 NASA Road One, Houston, Texas 77058"
comp.sys.mac.hardware,52443,From: jon@cs.uwa.oz.au (Jon Nielsen)
comp.sys.mac.hardware,52443,Subject: Re: Centris 610 flaky?
comp.sys.mac.hardware,52443,Nntp-Posting-Host: woylie
